X,nextGPA,left_school,nextGPA_nonorm,T,hsgrade_pct,totcredits_year1,age_at_entry,male,bpl_north_america,english,loc_campus1,loc_campus2,loc_campus3,clustervar
-.2800000011920929,.50999999,0,2.01,0,5,4,19,1,1,1,0,1,0,.28
-1.460000038146973,-.5,0,1,0,42,5,18,0,1,0,0,1,0,1.46
-.3700000047683716,-.64999998,0,.85000002,0,52,5,17,0,1,1,1,0,0,.37
-1.690000057220459,1.97,0,3.47,0,86,4.5,18,1,1,1,1,0,0,1.6900001
-.1000000014901161,1.1300001,0,2.6300001,0,25,5,18,0,1,1,1,0,0,.1
-2.240000009536743,2.29,0,3.79,0,93,5,19,1,0,0,1,0,0,2.24
-.3300000131130219,-.0099999905,0,1.59,0,33,4,17,0,1,1,0,0,1,.33000001
-1.259999990463257,1.6899999,0,3.29,0,50,4.5,20,0,1,1,0,0,1,1.26
.300000011920929,1.3499999,0,2.8499999,1,14,4.5,21,1,0,0,0,1,0,-.30000001
-.6299999952316284,-.5,0,1,0,28,5,19,1,1,1,0,1,0,.63
.699999988079071,.39999998,0,2,1,15,3,19,0,1,1,0,0,1,-.69999999
-.2000000029802322,-.23000002,0,1.27,0,8,5,19,0,0,0,1,0,0,.2
1.5,-.64999998,0,.85000002,1,28,4,19,0,1,1,1,0,0,-1.5
-2.109999895095825,2.4000001,0,3.9000001,0,92,5,19,1,1,0,1,0,0,2.1099999
-1.279999971389771,.27999997,0,1.78,0,65,5,19,1,1,1,1,0,0,1.28
-.4099999964237213,1.1500001,0,2.6500001,0,48,4.5,19,0,1,1,1,0,0,.41
1.25,,0,,1,13,4,19,0,1,1,0,0,1,-1.25
-1.149999976158142,.28999996,0,1.89,0,19,5,18,1,1,0,0,0,1,1.15
-2.47000002861023,2.5,0,4,0,90,4.5,19,1,1,0,0,1,0,2.47
-2.210000038146973,1.87,0,3.47,0,92,5,21,0,0,0,0,0,1,2.21
-.1500000059604645,.29999995,0,1.9,0,9,4,17,0,1,0,0,0,1,.15000001
-1.240000009536743,.93000007,0,2.4300001,0,21,5,19,1,1,1,1,0,0,1.24
.0299999993294477,1.1,0,2.7,1,15,3,18,1,1,0,0,0,1,-.029999999
-1.240000009536743,1.4400001,0,2.9400001,0,50,5,18,1,1,1,1,0,0,1.24
-2.440000057220459,2.4100001,0,3.9100001,0,100,5,18,1,1,1,1,0,0,2.4400001
-1.889999985694885,1.3900001,0,2.8900001,0,63,5,19,1,1,1,1,0,0,1.89
-.5799999833106995,.20000005,0,1.7,0,9,4,19,0,1,1,0,1,0,.57999998
-.8999999761581421,1.0999999,0,2.5999999,0,60,4.5,20,1,0,0,0,1,0,.89999998
-1.179999947547913,.75999999,0,2.26,0,25,5,19,1,0,0,0,1,0,1.1799999
-.2899999916553497,-.61000001,0,.88999999,0,24,4,19,1,1,1,1,0,0,.28999999
-1,-.5,0,1,0,51,4,18,0,1,1,0,1,0,1
-1.440000057220459,.9000001,0,2.4000001,0,48,5,19,0,1,1,0,1,0,1.4400001
-1.559999942779541,1.5599999,0,3.0599999,0,82,5,19,0,1,1,1,0,0,1.5599999
-.9399999976158142,1.2,0,2.7,0,57,5,19,0,1,0,1,0,0,.94
.0099999997764826,.81999993,0,2.3199999,1,10,4,18,1,1,1,1,0,0,-.0099999998
-.1800000071525574,-.79000002,0,.70999998,0,73,5,19,1,1,1,1,0,0,.18000001
-.119999997317791,-.64999998,0,.85000002,0,4,5,18,1,1,1,0,1,0,.12
-1.029999971389771,2.0999999,0,3.6999998,0,35,5,18,1,1,1,0,0,1,1.03
.1599999964237213,-1.6,0,-2.3841858e-08,1,28,4,19,0,1,0,0,0,1,-.16
-.5,1.5,0,3,0,25,4,18,0,1,0,1,0,0,.5
.300000011920929,,0,,1,77,5,18,0,0,1,1,0,0,-.30000001
-1.149999976158142,.93000007,0,2.4300001,0,69,4,19,0,1,1,0,1,0,1.15
-2.380000114440918,2.8000002,0,4.3000002,0,92,5,18,0,1,1,1,0,0,2.3800001
-1.929999947547913,2.4000001,0,4,0,23,4.5,19,0,1,0,0,0,1,1.9299999
-1.159999966621399,.20000005,0,1.7,0,56,5,18,0,1,1,1,0,0,1.16
-1.299999952316284,1.72,0,3.22,0,79,5,17,0,1,0,1,0,0,1.3
-1.299999952316284,1.0799999,0,2.5799999,0,45,5,19,1,1,1,1,0,0,1.3
-2.319999933242798,,1,,0,96,5,18,0,1,1,1,0,0,2.3199999
.4699999988079071,.83999991,0,2.3399999,1,22,4,19,0,0,1,0,1,0,-.47
-2.529999971389771,2.2,0,3.7,0,90,4.5,19,0,1,0,1,0,0,2.53
-1.299999952316284,.96000004,0,2.46,0,64,5,17,0,1,1,1,0,0,1.3
1.009999990463257,,1,,1,12,4.5,19,1,1,1,0,0,1,-1.01
-2.329999923706055,1.87,0,3.47,0,99,6,17,0,1,1,0,0,1,2.3299999
-.9300000071525574,.69000006,0,2.1900001,0,8,4,18,0,1,1,1,0,0,.93000001
-1.179999947547913,.55999994,0,2.0599999,0,10,5,18,1,1,0,1,0,0,1.1799999
-.8199999928474426,1.6800001,0,3.1800001,0,78,5,19,0,1,1,1,0,0,.81999999
-1.700000047683716,1.1,0,2.7,0,62,4,18,0,0,0,0,0,1,1.7
-1.179999947547913,1.0599999,0,2.5599999,0,74,5,19,1,1,1,1,0,0,1.1799999
-.1500000059604645,,0,,0,35,5,18,0,1,1,0,0,1,.15000001
-1.399999976158142,1.6900001,0,3.1900001,0,62,4,18,0,1,1,1,0,0,1.4
-2.230000019073486,1.4,0,3,0,14,4,19,0,1,1,0,0,1,2.23
-.0900000035762787,-.23000002,0,1.37,0,44,4,18,1,1,1,0,0,1,.090000004
-1,2.2,0,3.7,0,48,4,18,0,0,0,1,0,0,1
-.7699999809265137,.66999996,0,2.27,0,42,5,19,1,1,1,0,0,1,.76999998
-1.879999995231628,1.96,0,3.46,0,11,4,19,0,1,1,0,1,0,1.88
-.5199999809265137,-.60000002,0,1,0,27,3,19,1,1,1,0,0,1,.51999998
-1.960000038146973,2.3199999,0,3.8199999,0,70,5,19,1,0,0,1,0,0,1.96
-2.039999961853027,1.5300001,0,3.1300001,0,65,5,19,0,1,1,0,0,1,2.04
-1.240000009536743,1.5799999,0,3.0799999,0,20,4.5,18,1,1,1,1,0,0,1.24
-2.039999961853027,2.2,0,3.7,0,91,5,19,0,1,1,1,0,0,2.04
-1.580000042915344,1.53,0,3.03,0,44,5,18,0,1,1,0,1,0,1.58
-1.350000023841858,.63000011,0,2.1300001,0,61,4.5,19,1,1,1,1,0,0,1.35
.1700000017881393,.29999995,0,1.8,1,34,4,18,0,1,1,1,0,0,-.17
.7400000095367432,-1.0700001,0,.52999997,1,1,3.5,21,1,1,1,0,0,1,-.74000001
-1.139999985694885,.66000009,0,2.1600001,0,74,5,19,0,1,1,1,0,0,1.14
-1.230000019073486,1.3499999,0,2.8499999,0,72,5,19,0,1,1,1,0,0,1.23
.2000000029802322,.68999994,0,2.29,1,30,4.5,18,1,1,1,0,0,1,-.2
-1.5,1.77,0,3.27,0,85,5,19,0,1,1,1,0,0,1.5
-1.5,2.4000001,0,3.9000001,0,39,5,17,0,1,1,0,1,0,1.5
-.4000000059604645,-.42000008,0,1.1799999,0,11,4.5,19,0,1,1,0,0,1,.40000001
-.9100000262260437,.73999989,0,2.3399999,0,53,5,18,0,0,0,0,0,1,.91000003
-2.47000002861023,2.46,0,3.96,0,100,5,18,1,0,0,1,0,0,2.47
-1.299999952316284,.79999995,0,2.3,0,56,5,19,0,1,1,0,1,0,1.3
.3199999928474426,.38999999,0,1.99,1,27,3,20,1,1,1,0,0,1,-.31999999
-.9700000286102295,.26999998,0,1.87,0,22,5,19,1,1,0,0,0,1,.97000003
-.7099999785423279,.39999998,0,2,0,44,4,19,0,1,0,0,0,1,.70999998
-1.840000033378601,1.6800001,0,3.1800001,0,88,5,19,0,1,1,1,0,0,1.84
-2.349999904632568,1.8499999,0,3.3499999,0,82,5,18,0,1,1,1,0,0,2.3499999
-.1299999952316284,.19999993,0,1.8,0,1,3.5,20,0,0,0,0,0,1,.13
-1.960000038146973,1.49,0,2.99,0,58,5,19,1,1,0,1,0,0,1.96
-1.679999947547913,1.4400001,0,2.9400001,0,56,4,19,1,1,1,1,0,0,1.6799999
.0700000002980232,-1.6,0,-2.3841858e-08,1,8,4.5,19,0,1,0,0,0,1,-.07
-1.289999961853027,2.2,0,3.7,0,4,5,17,1,0,1,0,1,0,1.29
-1.460000038146973,2.0999999,0,3.6999998,0,7,3.5,18,0,1,1,0,0,1,1.46
-.4399999976158142,-.60000002,0,1,0,19,4.5,18,0,1,1,0,0,1,.44
-1.5,1.5799999,0,3.0799999,0,43,4.5,19,0,1,1,1,0,0,1.5
-1.620000004768372,1.8,0,3.3,0,83,5,19,1,1,1,1,0,0,1.62
-2.259999990463257,1.6199999,0,3.1199999,0,68,5,18,0,1,0,1,0,0,2.26
-1.399999976158142,1.41,0,3.01,0,56,5,18,0,1,1,0,0,1,1.4
-.5799999833106995,,0,,0,57,5,18,1,1,1,1,0,0,.57999998
-.5299999713897705,.96000004,0,2.46,0,34,4,18,0,1,1,1,0,0,.52999997
-.9599999785423279,1.5999999,0,3.0999999,0,44,5,20,1,1,1,1,0,0,.95999998
-.5099999904632568,1.5,0,3,0,83,5,18,0,1,0,1,0,0,.50999999
-.1800000071525574,.029999971,0,1.53,0,14,4,20,1,1,1,0,1,0,.18000001
-1.129999995231628,1.4,0,3,0,22,4,18,1,1,1,0,0,1,1.13
1.600000023841858,1.2099999,0,2.8099999,1,12,3.5,19,1,1,0,0,0,1,-1.6
-.3199999928474426,1.24,0,2.74,0,71,5,19,0,0,0,1,0,0,.31999999
-1.700000047683716,1.33,0,2.9300001,0,62,4.5,19,1,1,0,0,0,1,1.7
-2.009999990463257,2.0599999,0,3.6599998,0,55,4.5,20,1,1,1,0,0,1,2.01
-1.47000002861023,1.38,0,2.98,0,71,5,19,0,1,1,0,0,1,1.47
-.8299999833106995,-.80000001,0,.69999999,0,61,4,18,0,1,1,1,0,0,.82999998
-.75,1.5,0,3,0,56,4,19,0,1,0,1,0,0,.75
-2.039999961853027,2.1099999,0,3.6099999,0,94,5,18,0,1,1,1,0,0,2.04
.0500000007450581,-1.6,0,-2.3841858e-08,1,9,4,19,1,1,1,0,0,1,-.050000001
1.029999971389771,-1.36,0,.13999999,1,41,5,18,1,1,1,0,1,0,-1.03
-.5799999833106995,-.58999997,0,.91000003,0,51,5,18,1,1,1,1,0,0,.57999998
-.2899999916553497,.5,0,2,0,15,4.5,19,0,1,0,1,0,0,.28999999
-1.5,,0,,0,82,4,20,0,1,1,1,0,0,1.5
-.0099999997764826,.57999992,0,2.0799999,0,11,5,19,0,1,1,0,1,0,.0099999998
-2.240000009536743,2.5,0,4,0,100,5,18,1,1,1,1,0,0,2.24
-1.179999947547913,1.3900001,0,2.8900001,0,52,5,19,0,1,1,1,0,0,1.1799999
.2199999988079071,-.63999999,0,.86000001,1,31,5,19,1,1,1,1,0,0,-.22
-.6800000071525574,1.0799999,0,2.5799999,0,40,5,19,0,1,1,1,0,0,.68000001
-.9800000190734863,.91999996,0,2.52,0,20,4,19,0,1,1,0,0,1,.98000002
-1.190000057220459,-.11000001,0,1.39,0,88,4,19,1,0,0,1,0,0,1.1900001
-1.049999952316284,.91000009,0,2.4100001,0,62,4,19,1,1,1,1,0,0,1.05
-2.009999990463257,2.26,0,3.76,0,76,5,18,0,1,1,1,0,0,2.01
-1.019999980926514,1.6300001,0,3.1300001,0,81,4.5,19,0,1,1,1,0,0,1.02
-1.779999971389771,1.6300001,0,3.1300001,0,62,5,19,1,1,0,1,0,0,1.78
-1.200000047683716,.80000007,0,2.4000001,0,70,5,19,0,1,1,0,0,1,1.2
-1.320000052452087,1.0500001,0,2.6500001,0,89,4.5,19,0,1,1,0,0,1,1.3200001
-1.820000052452087,1.8399999,0,3.3399999,0,77,5,19,1,1,1,1,0,0,1.8200001
-1.320000052452087,1.23,0,2.73,0,48,4.5,18,0,1,0,1,0,0,1.3200001
-1.960000038146973,1.5599999,0,3.0599999,0,91,5,19,0,1,0,1,0,0,1.96
-.6800000071525574,.53999996,0,2.04,0,42,4.5,18,0,1,0,0,1,0,.68000001
1.5,,1,,1,44,4,20,1,0,1,1,0,0,-1.5
-.3400000035762787,-.62,0,.98000002,0,15,4,19,0,1,1,0,0,1,.34
.6399999856948853,.39999998,0,2,1,18,4,18,1,1,0,0,0,1,-.63999999
-1.539999961853027,,0,,0,88,4.5,20,0,1,1,1,0,0,1.54
-.7099999785423279,1.1300001,0,2.6300001,0,37,5,19,1,1,1,0,1,0,.70999998
1.379999995231628,.69999993,0,2.3,1,28,3,18,1,1,1,0,0,1,-1.38
-1.25,1.4400001,0,2.9400001,0,73,5,17,0,1,1,1,0,0,1.25
-1.179999947547913,2,0,3.5,0,91,5,19,1,1,1,1,0,0,1.1799999
1.240000009536743,-.32000005,0,1.1799999,1,5,4,19,0,0,1,0,1,0,-1.24
-1.580000042915344,1.1099999,0,2.6099999,0,75,4.5,19,0,0,1,0,1,0,1.58
.4900000095367432,1.03,0,2.53,1,14,4,19,0,1,1,0,1,0,-.49000001
.4000000059604645,-.050000072,0,1.55,1,19,3,18,1,1,1,0,0,1,-.40000001
-.800000011920929,1.3499999,0,2.8499999,0,19,4.5,19,1,1,1,1,0,0,.80000001
-1.820000052452087,1.73,0,3.23,0,67,5,18,1,1,0,0,1,0,1.8200001
-.8100000023841858,1.4400001,0,2.9400001,0,56,4.5,19,0,1,1,0,1,0,.81
-2.109999895095825,2.23,0,3.8299999,0,22,4,19,0,0,0,0,0,1,2.1099999
-.7300000190734863,1.4,0,3,0,25,5,18,1,1,1,0,0,1,.73000002
-.699999988079071,.56999993,0,2.0699999,0,35,5,18,1,1,1,1,0,0,.69999999
-1.240000009536743,.5,0,2,0,26,5,17,0,1,1,1,0,0,1.24
-.2700000107288361,.76999986,0,2.3699999,0,28,3.5,18,0,1,1,0,0,1,.27000001
-.7099999785423279,.63000011,0,2.1300001,0,13,5,19,0,1,1,0,1,0,.70999998
-.9900000095367432,.5,0,2,0,91,4.5,17,0,1,0,1,0,0,.99000001
.1700000017881393,-.019999981,0,1.48,1,33,4,19,0,1,1,0,1,0,-.17
1.129999995231628,,0,,1,16,3.5,19,1,0,0,0,0,1,-1.13
-1.320000052452087,,0,,0,58,5,18,0,1,1,1,0,0,1.3200001
-2.440000057220459,2.5,0,4,0,100,5,18,0,1,1,1,0,0,2.4400001
-1.399999976158142,1.17,0,2.77,0,34,5,19,1,1,1,0,0,1,1.4
-1.429999947547913,1.78,0,3.28,0,44,5,19,0,1,0,1,0,0,1.4299999
-1.700000047683716,1.4,0,3,0,84,4.5,19,1,1,0,0,0,1,1.7
-.9700000286102295,2.5,0,4,0,32,4.5,19,0,1,0,1,0,0,.97000003
-.6299999952316284,.20000005,0,1.7,0,13,4,20,1,0,0,1,0,0,.63
.1299999952316284,.56000006,0,2.1600001,1,6,4.5,19,1,1,1,0,0,1,-.13
-.1599999964237213,-.56999999,0,.93000001,0,17,5,19,1,1,1,1,0,0,.16
-1.360000014305115,2.2,0,3.7,0,88,5,18,0,1,1,1,0,0,1.36
-.9800000190734863,1.22,0,2.72,0,22,5,18,0,1,1,1,0,0,.98000002
-.7599999904632568,1.46,0,2.96,0,58,5,19,0,1,1,0,1,0,.75999999
-.8999999761581421,.5,0,2,0,90,5,17,0,1,1,1,0,0,.89999998
-5.00000000000e-06,.68000007,0,2.1800001,0,5,4,19,0,1,1,0,1,0,0
-1.47000002861023,1.8399999,0,3.3399999,0,77,4.5,19,0,1,1,0,1,0,1.47
-1.330000042915344,1.5099999,0,3.1099999,0,56,5,18,0,1,1,0,0,1,1.33
-.5,.73000002,0,2.23,0,10,5,17,0,1,1,0,1,0,.5
-1.100000023841858,.69000006,0,2.1900001,0,46,4,19,1,1,1,1,0,0,1.1
-.7900000214576721,1.3499999,0,2.8499999,0,23,5,19,1,1,0,1,0,0,.79000002
.6700000166893005,-.17000008,0,1.4299999,1,4,4,19,0,1,1,0,0,1,-.67000002
-1.429999947547913,-1,0,.5,0,70,4,19,0,1,1,1,0,0,1.4299999
-1.259999990463257,1.26,0,2.76,0,65,5,18,0,1,1,1,0,0,1.26
-2.319999933242798,2.2,0,3.7,0,98,4.5,18,0,1,1,1,0,0,2.3199999
-2.079999923706055,2.1199999,0,3.6199999,0,81,5,19,0,1,1,0,1,0,2.0799999
-.3700000047683716,1.4100001,0,2.9100001,0,43,5,18,1,1,1,1,0,0,.37
-1.440000057220459,1.6999999,0,3.3,0,71,4.5,19,0,1,1,0,0,1,1.4400001
-5.00000000000e-06,,1,,0,33,4,19,1,1,1,1,0,0,0
.3799999952316284,.88000011,0,2.3800001,1,80,5,19,0,1,1,1,0,0,-.38
-.6800000071525574,.59000003,0,2.1900001,0,18,5,18,0,1,1,0,0,1,.68000001
.0599999986588955,.93999994,0,2.54,1,13,3.5,19,1,1,1,0,0,1,-.059999999
-.800000011920929,1.4000001,0,2.9000001,0,54,4,18,0,1,1,1,0,0,.80000001
.3100000023841858,1.1500001,0,2.6500001,1,17,4.5,18,1,1,0,0,1,0,-.31
-1.090000033378601,1.5,0,3,0,74,4,18,0,1,0,1,0,0,1.09
-1.559999942779541,1.27,0,2.77,0,40,4.5,18,0,1,1,1,0,0,1.5599999
-2.25,2.27,0,3.77,0,74,4,19,0,1,1,1,0,0,2.25
-.2099999934434891,.56999993,0,2.0699999,0,22,4.5,19,1,1,1,0,1,0,.20999999
.6800000071525574,.5,0,2,1,25,5,19,1,1,1,1,0,0,-.68000001
-1.860000014305115,1.3000001,0,2.9000001,0,76,5,18,1,1,1,0,0,1,1.86
-2.089999914169312,1.7499999,0,3.3499999,0,50,3.5,20,1,1,1,0,0,1,2.0899999
-2.730000019073486,2.4300001,0,3.9300001,0,100,4,19,1,1,0,1,0,0,2.73
-1.320000052452087,1.8399999,0,3.3399999,0,88,5,19,1,1,1,1,0,0,1.3200001
-.6000000238418579,-1.5,0,0,0,71,4.5,19,1,1,1,1,0,0,.60000002
-2,1.1800001,0,2.6800001,0,82,5,18,0,1,0,1,0,0,2
-1.559999942779541,.070000052,0,1.5700001,0,79,4,19,1,0,1,1,0,0,1.5599999
-2.5,2.5,0,4,0,100,4.5,19,1,1,1,1,0,0,2.5
.3600000143051148,-.63,0,.87,1,12,5,18,0,1,1,0,1,0,-.36000001
-1.889999985694885,2.03,0,3.53,0,89,5,18,0,1,1,0,1,0,1.89
.3499999940395355,-.95000005,0,.64999998,1,17,4,20,1,0,0,0,0,1,-.34999999
-2.039999961853027,.96000004,0,2.46,0,78,5,19,0,1,1,1,0,0,2.04
-1.200000047683716,.80999994,0,2.3099999,0,69,5,19,0,1,0,1,0,0,1.2
-.2899999916553497,.44000006,0,1.9400001,0,39,5,19,1,1,1,1,0,0,.28999999
-2.380000114440918,2.5,0,4,0,98,5,17,0,1,1,1,0,0,2.3800001
-2.240000009536743,2.3499999,0,3.8499999,0,82,5,17,0,1,1,1,0,0,2.24
-1.059999942779541,1.5,0,3,0,56,4,17,0,1,1,0,1,0,1.0599999
-1.029999971389771,1.3499999,0,2.8499999,0,15,4,18,0,1,1,0,1,0,1.03
.8299999833106995,-1.6,0,-2.3841858e-08,1,37,3,17,0,1,0,0,0,1,-.82999998
-2.440000057220459,2.21,0,3.71,0,83,5,19,1,1,0,1,0,0,2.4400001
-.3700000047683716,1.8,0,3.3,0,35,6,18,0,1,0,1,0,0,.37
-1.679999947547913,1.73,0,3.23,0,44,4,19,0,1,1,1,0,0,1.6799999
-1.039999961853027,1.24,0,2.74,0,26,5,19,0,1,1,1,0,0,1.04
.5600000023841858,1.47,0,2.97,1,44,5,18,0,1,0,1,0,0,-.56
-1.669999957084656,1.47,0,2.97,0,63,5,19,0,1,1,1,0,0,1.67
-1.299999952316284,1.4300001,0,2.9300001,0,19,5,19,1,1,1,0,1,0,1.3
-.3499999940395355,.29999995,0,1.8,0,23,4,20,0,1,1,0,1,0,.34999999
.4000000059604645,1.8,0,3.3,1,74,4,18,1,0,0,1,0,0,-.40000001
-.7699999809265137,.93000007,0,2.4300001,0,39,5,19,0,1,0,0,1,0,.76999998
-2.22000002861023,2.1300001,0,3.73,0,76,5,19,0,1,1,0,0,1,2.22
-1.909999966621399,2.5,0,4,0,97,4.5,19,1,1,1,1,0,0,1.91
-.6000000238418579,.20999992,0,1.8099999,0,22,5,19,1,1,1,0,0,1,.60000002
-1.919999957084656,2.0899999,0,3.5899999,0,75,5,18,0,1,1,1,0,0,1.92
-1.129999995231628,.33000004,0,1.83,0,55,4,19,0,1,0,1,0,0,1.13
-.8100000023841858,-.14999998,0,1.35,0,86,4.5,18,0,0,0,1,0,0,.81
-1.279999971389771,.71000004,0,2.21,0,67,5,18,1,0,1,1,0,0,1.28
-.8399999737739563,.79999995,0,2.3,0,30,5,19,1,1,1,1,0,0,.83999997
-1.409999966621399,1.67,0,3.27,0,17,5,19,0,0,0,0,0,1,1.41
-.699999988079071,-.69,0,.81,0,37,5,18,0,1,0,1,0,0,.69999999
-2.269999980926514,2.27,0,3.8699999,0,94,4.5,19,0,0,0,0,0,1,2.27
.4399999976158142,-.87,0,.63,1,11,4,20,1,1,1,1,0,0,-.44
.9700000286102295,.20000005,0,1.7,1,79,5,19,1,0,0,1,0,0,-.97000003
-.7200000286102295,.8499999,0,2.3499999,0,78,5,19,0,1,1,1,0,0,.72000003
.699999988079071,.74999988,0,2.3499999,1,3,3,20,1,0,0,0,0,1,-.69999999
-2.5,2.47,0,3.97,0,99,5,17,0,0,1,1,0,0,2.5
-.8999999761581421,1.15,0,2.75,0,81,4.5,18,1,1,1,0,0,1,.89999998
-2.380000114440918,1.95,0,3.45,0,63,5,19,1,1,0,0,1,0,2.3800001
-.7200000286102295,,1,,0,97,5,20,0,0,0,1,0,0,.72000003
.3400000035762787,.39999998,0,2,1,45,5,19,0,0,0,0,0,1,-.34
-2.460000038146973,1.2,0,2.7,0,92,4,17,0,1,0,1,0,0,2.46
-1.539999961853027,.91000009,0,2.4100001,0,83,5,19,0,1,1,1,0,0,1.54
-1.320000052452087,2.2,0,3.7,0,81,5,19,0,1,1,1,0,0,1.3200001
-1.75,1.27,0,2.77,0,81,5,19,1,1,1,1,0,0,1.75
-2,.68999994,0,2.29,0,75,4,17,0,1,1,0,0,1,2
-.239999994635582,-.5,0,1,0,24,4.5,18,1,0,1,1,0,0,.23999999
-1.25,1.45,0,2.95,0,28,4,18,0,1,1,0,1,0,1.25
-.0399999991059303,1.4400001,0,2.9400001,0,20,5,18,1,1,1,0,1,0,.039999999
-1.309999942779541,1.3199999,0,2.8199999,0,44,5,19,0,1,1,1,0,0,1.3099999
-1.72000002861023,1.2,0,2.7,0,95,5,19,0,1,1,1,0,0,1.72
-2.109999895095825,.35000002,0,1.85,0,49,4,19,1,0,1,1,0,0,2.1099999
.2700000107288361,.6500001,0,2.1500001,1,14,4,19,0,1,0,1,0,0,-.27000001
-1.299999952316284,1.8,0,3.3,0,61,4,18,0,0,1,1,0,0,1.3
-.6800000071525574,.99000001,0,2.49,0,67,5,19,1,1,0,1,0,0,.68000001
-.5699999928474426,.88999999,0,2.49,0,60,4.5,19,0,1,1,0,0,1,.56999999
-.9300000071525574,.39999998,0,2,0,5,5,19,1,1,1,0,0,1,.93000001
-1.539999961853027,2.0999999,0,3.6999998,0,83,4.5,19,0,1,1,0,0,1,1.54
1.029999971389771,.049999952,0,1.65,1,12,4.5,19,0,1,0,0,0,1,-1.03
-1.47000002861023,1.8,0,3.3,0,88,5,19,0,1,0,1,0,0,1.47
-1.190000057220459,1.75,0,3.25,0,64,5,20,1,0,1,1,0,0,1.1900001
-2.259999990463257,2.26,0,3.76,0,93,5,19,0,1,1,1,0,0,2.26
-.3499999940395355,1.51,0,3.01,0,28,4,19,0,0,0,1,0,0,.34999999
-2.150000095367432,.25,0,1.85,0,9,4,19,0,1,1,0,0,1,2.1500001
-1.289999961853027,.8499999,0,2.3499999,0,6,5,18,1,1,1,0,1,0,1.29
-.300000011920929,.25999999,0,1.76,0,53,4,18,0,1,1,1,0,0,.30000001
-1.419999957084656,2.5,0,4,0,49,5,19,0,1,1,0,1,0,1.42
-1.269999980926514,.79999995,0,2.3,0,81,5,17,0,1,0,0,1,0,1.27
.8700000047683716,-1.04,0,.46000004,1,9,4.5,18,1,1,0,0,1,0,-.87
.1700000017881393,1.5,0,3,1,75,4,18,0,1,1,1,0,0,-.17
-1.440000057220459,1.27,0,2.77,0,85,4.5,19,1,1,1,1,0,0,1.4400001
-1.110000014305115,1.0500001,0,2.6500001,0,23,4,18,1,1,1,0,0,1,1.11
1.5,,1,,1,2,4,18,0,1,1,0,1,0,-1.5
-1.929999947547913,2.25,0,3.8499999,0,63,4.5,18,0,1,1,0,0,1,1.9299999
-.4399999976158142,-.72000003,0,.77999997,0,48,5,19,1,1,1,1,0,0,.44
-1.080000042915344,.24000001,0,1.84,0,11,4.5,19,0,1,1,0,0,1,1.08
.2700000107288361,.49999988,0,2.0999999,1,6,3,18,1,1,1,0,0,1,-.27000001
-1.029999971389771,.069999933,0,1.67,0,8,5,18,0,1,1,0,0,1,1.03
-.7900000214576721,1.73,0,3.23,0,79,5,19,0,1,1,1,0,0,.79000002
-1.580000042915344,1.8,0,3.3,0,74,5,18,0,1,1,1,0,0,1.58
.5600000023841858,.5,0,2,1,10,4.5,19,1,1,0,1,0,0,-.56
.0399999991059303,,1,,1,60,4.5,18,1,1,1,0,0,1,-.039999999
-.3600000143051148,.10000002,0,1.7,0,30,5,18,1,0,0,0,0,1,.36000001
-.9800000190734863,.46000004,0,1.96,0,66,5,19,0,1,1,1,0,0,.98000002
-.9800000190734863,.69999993,0,2.3,0,31,3,19,1,0,1,0,0,1,.98000002
-.3300000131130219,2.2,0,3.7,0,14,4,19,0,1,1,1,0,0,.33000001
-2.200000047683716,1.98,0,3.48,0,69,5,19,0,1,1,1,0,0,2.2
-1.509999990463257,2.0999999,0,3.6999998,0,87,4,19,1,1,1,0,0,1,1.51
-.1800000071525574,,0,,0,51,4,19,0,1,1,1,0,0,.18000001
.1599999964237213,1.1,0,2.7,1,19,4.5,18,1,1,0,0,0,1,-.16
.5699999928474426,1.0899999,0,2.5899999,1,7,4,20,0,1,1,0,1,0,-.56999999
-1.259999990463257,.99999988,0,2.5999999,0,79,5,19,0,1,1,0,0,1,1.26
-1.259999990463257,1.6400001,0,3.1400001,0,48,4,19,0,1,1,0,1,0,1.26
-1.909999966621399,1.3499999,0,2.8499999,0,60,4.5,18,0,1,1,1,0,0,1.91
-1.72000002861023,.78999996,0,2.29,0,51,5,19,1,1,0,1,0,0,1.72
-.4600000083446503,.75999999,0,2.26,0,27,4,18,0,1,0,0,1,0,.46000001
1.129999995231628,-.93000001,0,.67000002,1,4,3.5,20,0,1,1,0,0,1,-1.13
-.5299999713897705,.50999999,0,2.01,0,17,5,18,1,1,0,1,0,0,.52999997
-1.330000042915344,1.71,0,3.21,0,62,5,19,0,1,1,1,0,0,1.33
-1.600000023841858,1.5,0,3,0,52,4,18,1,1,1,1,0,0,1.6
-1.559999942779541,1.53,0,3.03,0,27,5,19,1,1,1,1,0,0,1.5599999
.5400000214576721,-.47000003,0,1.13,1,14,4.5,19,0,0,1,0,0,1,-.54000002
.300000011920929,.24000001,0,1.74,1,34,5,18,0,1,1,0,1,0,-.30000001
-.9399999976158142,1.1,0,2.7,0,45,4,20,1,1,1,0,0,1,.94
.4000000059604645,.13999999,0,1.74,1,8,5,19,0,0,0,0,0,1,-.40000001
.4399999976158142,,0,,1,12,5,19,1,1,1,0,1,0,-.44
.1000000014901161,-.82999998,0,.67000002,1,3,5,18,0,1,1,1,0,0,-.1
